"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"FIE00142080","60.3269","24.9603","51.0","2020-09-14","11.9","18.3","7.0"
"FIE00142080","60.3269","24.9603","51.0","2020-09-15","12.0","17.8","7.6"
"FIE00142080","60.3269","24.9603","51.0","2020-09-16","13.4","17.4","11.0"
"FIE00142080","60.3269","24.9603","51.0","2020-09-17","8.5","13.1","7.0"
"FIE00142080","60.3269","24.9603","51.0","2020-09-18","10.1","16.1","5.5"
"FIE00142080","60.3269","24.9603","51.0","2020-09-19","9.7","15.1","6.0"
"FIE00142080","60.3269","24.9603","51.0","2020-09-20","10.5","15.9","3.3"
"FIE00142080","60.3269","24.9603","51.0","2020-09-21","12.4","15.2","8.7"
"FIE00142080","60.3269","24.9603","51.0","2020-09-22","12.1","17.3","10.1"
"FIE00142080","60.3269","24.9603","51.0","2020-09-23","13.5","17.9","7.2"
"FIE00142080","60.3269","24.9603","51.0","2020-09-24","15.5","21.2","10.8"
"FIE00142080","60.3269","24.9603","51.0","2020-09-25","15.2","18.1","13.5"
"FIE00142080","60.3269","24.9603","51.0","2020-09-26","15.3","19.4","12.1"
"FIE00142080","60.3269","24.9603","51.0","2020-09-27","15.5","21.1","11.2"
"FIE00142080","60.3269","24.9603","51.0","2020-09-28","13.7","18.1","10.2"
"FIE00142080","60.3269","24.9603","51.0","2020-09-29","12.7","14.0","11.1"
"FIE00142080","60.3269","24.9603","51.0","2020-09-30","12.4","16.8","9.5"
"FIE00142080","60.3269","24.9603","51.0","2020-10-01","11.7","16.6","8.4"
"FIE00142080","60.3269","24.9603","51.0","2020-10-02","11.8","17.0","8.5"
"FIE00142080","60.3269","24.9603","51.0","2020-10-03","12.6","15.7","8.7"
"FIE00142080","60.3269","24.9603","51.0","2020-10-04","12.5","14.2","11.6"
"FIE00142080","60.3269","24.9603","51.0","2020-10-05","14.3","17.9","11.8"
"FIE00142080","60.3269","24.9603","51.0","2020-10-06","13.7","15.4","12.1"
"FIE00142080","60.3269","24.9603","51.0","2020-10-07","12.6","14.4","10.3"
"FIE00142080","60.3269","24.9603","51.0","2020-10-08","12.9","15.4","11.8"
"FIE00142080","60.3269","24.9603","51.0","2020-10-09","11.4","12.9","9.5"
"FIE00142080","60.3269","24.9603","51.0","2020-10-10","10.7","14.1","7.2"
"FIE00142080","60.3269","24.9603","51.0","2020-10-11","9.5","13.7","6.4"
"FIE00142080","60.3269","24.9603","51.0","2020-10-12","8.6","13.1","3.2"
"FIE00142080","60.3269","24.9603","51.0","2020-10-13","6.9","11.5","4.4"
"FIE00142080","60.3269","24.9603","51.0","2020-10-14","6.3","10.2","0.7"
"FIE00142080","60.3269","24.9603","51.0","2020-10-15","4.6","7.2","2.6"
"FIE00142080","60.3269","24.9603","51.0","2020-10-16","2.3","6.7","-0.4"
"FIE00142080","60.3269","24.9603","51.0","2020-10-17","4.8","9.5","-3.6"
"FIE00142080","60.3269","24.9603","51.0","2020-10-18","4.1","8.6","0.7"
"FIE00142080","60.3269","24.9603","51.0","2020-10-19","1.4","3.2","0.2"
"FIE00142080","60.3269","24.9603","51.0","2020-10-20","0.2","2.8","-1.8"
"FIE00142080","60.3269","24.9603","51.0","2020-10-21","5.1","6.9","-2.2"
"FIE00142080","60.3269","24.9603","51.0","2020-10-22","9.6","11.5","6.8"
"FIE00142080","60.3269","24.9603","51.0","2020-10-23","7.2","11.1","3.9"
"FIE00142080","60.3269","24.9603","51.0","2020-10-24","2.6","6.2","-2.1"
"FIE00142080","60.3269","24.9603","51.0","2020-10-25","5.6","8.3","2.9"
"FIE00142080","60.3269","24.9603","51.0","2020-10-26","9.9","11.0","8.3"
"FIE00142080","60.3269","24.9603","51.0","2020-10-27","10.8","11.9","9.2"
"FIE00142080","60.3269","24.9603","51.0","2020-10-28","9.6","11.8","7.9"
"FIE00142080","60.3269","24.9603","51.0","2020-10-29","9.3","11.8","8.0"
"FIE00142080","60.3269","24.9603","51.0","2020-10-30","7.2","10.0","3.6"
"FIE00142080","60.3269","24.9603","51.0","2020-10-31","5.2","6.9","3.0"
"FIE00142080","60.3269","24.9603","51.0","2020-11-01","7.9","8.4","5.3"
"FIE00142080","60.3269","24.9603","51.0","2020-11-02","7.6",,
"FIE00142080","60.3269","24.9603","51.0","2020-11-03","10.3","13.1",
"FIE00142080","60.3269","24.9603","51.0","2020-11-04","5.9","9.5","1.4"
"FIE00142080","60.3269","24.9603","51.0","2020-11-05","6.5",,"2.0"
"FIE00142080","60.3269","24.9603","51.0","2020-11-06","7.7","10.6","3.6"
"FIE00142080","60.3269","24.9603","51.0","2020-11-07","8.2","12.2","3.8"
"FIE00142080","60.3269","24.9603","51.0","2020-11-08","3.2","8.6",
"FIE00142080","60.3269","24.9603","51.0","2020-11-09","3.1","7.0","-1.7"
"FIE00142080","60.3269","24.9603","51.0","2020-11-10","-0.1","2.9",
"FIE00142080","60.3269","24.9603","51.0","2020-11-11","4.0",,"-2.4"
"FIE00142080","60.3269","24.9603","51.0","2020-11-12","6.4","7.7",
"FIE00142080","60.3269","24.9603","51.0","2020-11-13","4.9","6.0",
"FIE00142080","60.3269","24.9603","51.0","2020-11-14","4.0","4.8","3.1"
"FIE00142080","60.3269","24.9603","51.0","2020-11-15","3.5","4.2","1.9"
"FIE00142080","60.3269","24.9603","51.0","2020-11-16","4.1",,"2.9"
"FIE00142080","60.3269","24.9603","51.0","2020-11-17","5.8",,"4.6"
"FIE00142080","60.3269","24.9603","51.0","2020-11-18","9.8",,"6.7"
"FIE00142080","60.3269","24.9603","51.0","2020-11-19","8.0","11.1",
"FIE00142080","60.3269","24.9603","51.0","2020-11-20","-0.3","6.9",
